Class	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	Ex	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	Ex	Ex	NonEx	Ex	FreqEx	NonEx	FreqEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	FreqEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	NonEx	Ex	FreqEx	Ex	Ex	NonEx	NonEx	FreqEx	NonEx	FreqEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	FreqEx	Ex	FreqEx	FreqEx	FreqEx	FreqEx	Ex	Ex	FreqEx	FreqEx	FreqEx	Ex	FreqEx	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	Ex	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	NonEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	Ex	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	NonEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx
Treponema_denticola	0	0	0	0	27	0	0	0	0	0	0	0	153	0	14	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	4	6	2	3	0	1	19	1	0	0	0	0	0	0	0	0	1	6	0	7	0	1	10	0	3	0	3	0	3	2	0	0	0	66	1	0	0	0	0	0	0	541	0	16	3	190	0	0	0	4	0	21	0	0	0	0	0	0	2	1	0	45	5	0	0	0	0	0	0	0	0	0	0	0	94	2	0	13	17	6	6	0	1	0	0	0	1	3	60	0	31	0	0	20	0	0	0	0	2	0	0	1	52	0	0	30	1	0	1	54	7	0	0	0	0	11	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0	0	1452	4	5	0	16	52	5	31	0	0	1	0	0	0	1	0	0	0	0	1	0	0	759	3	0	0	0	0	2	0	0	0	0	2723	0	0	0	1	2	0	0	3	5	124	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3	0	11	0	0	0	0	1	0
Treponema_socranskii	0	0	0	4	10	0	0	0	0	0	0	0	95	0	149	0	0	6	3	0	0	7	0	0	0	0	1	0	3	0	0	0	85	7	18	0	0	26	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	21	0	0	16	0	1	0	0	0	3	0	58	3	0	1	12	1	0	0	94	0	52	1	36	0	0	2	6	0	10	0	0	0	0	0	0	0	2	2	20	1	0	0	0	0	0	0	0	0	0	0	0	30	8	0	7	3	6	0	0	2	0	3	0	2	0	36	0	23	0	0	2	0	0	0	0	1	4	0	0	198	1	0	12	3	0	3	26	7	0	0	0	0	3	0	4	0	0	0	14	0	0	0	0	2	0	2	0	0	0	17	13	0	0	0	0	0	0	0	0	0	0	0	0	363	0	3	0	55	13	17	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	64	10	1	1	0	0	0	0	0	0	0	742	0	0	35	7	1	1	0	4	29	39	0	0	0	3	9	0	4	0	3	0	0	0	0	0	1	0	31	0	0	12	15	16	0	5	4	2	0	0	0	0
Mycoplasma_salivarium	0	0	0	8	9	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	5	5	0	6	0	0	1	0	29	0	0	5	17	0	6	0	7	4	0	0	16	0	11	3	0	0	0	0	0	0	6	1	0	0	0	0	6	0	2	0	0	0	0	0	6	0	5	0	5	0	0	0	1	7	161	0	0	12	24	16	2	4	15	0	0	2	0	2	15	1	0	0	20	0	19	13	0	0	0	0	0	0	0	0	0	12	4	0	75	2	0	0	0	0	0	0	0	0	0	25	3	72	0	6	5	7	0	0	0	0	0	0	0	0	2	3	8	0	0	30	6	2	10	0	0	0	2	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	0	7	0	0	0	0	0	0	0	0	1346	0	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	0	0	13	0	0	0	0	180	0	1	327	0	16	5	0	1	119	20	27	0	0	12	4	2	16	0	0	12	0	6	0	0	0	0	219	0	0	2	0	2	0	2	0	0	0	0	16	0
Babesia_bigemina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	71	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	0
Babesia_ovata	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	3	22	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	74	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Babjeviella_inositovora	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candida_albicans	5	0	0	1	0	0	5	211	1457	0	0	0	6	0	4	0	0	2	0	3	5	0	0	5	0	0	112	0	9	5	1	152	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	92	0	32	0	0	0	4855	0	0	1	0	991	0	0	0	0	0	1296	5	478	0	0	28	0	0	0	2	132	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	7	0	0	0	0	0	0	0	0	2	0	44	0	0	0	0	8	0	2384	0	0	0	0	22	1	0	0	0	2	26	211	0	0	0	0	1	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	124	0	0	0	3	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	15	0	8	24	0	0	0	6	1	1	0	52	16	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	1	0
Candida_dubliniensis	0	0	0	0	0	0	0	0	7	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	41	0	0	0	25	0	0	0	0	4	0	0	0	0	0	28	0	1	0	0	0	6	0	0	0	41	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	237	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0
Candida_parapsilosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	12	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
Malassezia_restricta	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	19	0	0	3	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	5	0	2	0	1	0	0	0	0	0	0	42	0	5	0	6	2	0	0	0	0	1	0	2	5	0	0	0	0	0	0	0	0	61	0	0	0	4	0	0	5	0	0	0	2	0	0	0	0	15	0	32	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0
